Bandstructure_0@DMoire/Moire21.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -5.087760e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| M  [0  , 1/2, 0  ]  [0.4812, 0.2778, 0.0000]  x = 3.6603e-01                 |
| K  [1/3, 1/3, 0  ]  [0.6416, 0.0000, 0.0000]  x = 5.7735e-01                 |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
7.4641e-01  -1.3556e+00   [2.0000e-01, 2.0000e-01, 0.0000e+00]
7.6754e-01  -1.5081e+00   [1.8333e-01, 1.8333e-01, 0.0000e+00]
7.8868e-01  -1.6610e+00   [1.6667e-01, 1.6667e-01, 0.0000e+00]
8.0981e-01  -1.8172e+00   [1.5000e-01, 1.5000e-01, 0.0000e+00]
8.3094e-01  -1.9778e+00   [1.3333e-01, 1.3333e-01, 0.0000e+00]
8.5207e-01  -2.1426e+00   [1.1667e-01, 1.1667e-01, 0.0000e+00]
8.7321e-01  -2.3109e+00   [1.0000e-01, 1.0000e-01, 0.0000e+00]
8.9434e-01  -2.4815e+00   [8.3333e-02, 8.3333e-02, 0.0000e+00]
9.1547e-01  -2.6533e+00   [6.6667e-02, 6.6667e-02, 0.0000e+00]
9.3660e-01  -2.8252e+00   [5.0000e-02, 5.0000e-02, 0.0000e+00]
9.5774e-01  -2.9962e+00   [3.3333e-02, 3.3333e-02, 0.0000e+00]
9.7887e-01  -3.1485e+00   [1.6667e-02, 1.6667e-02, 0.0000e+00]
1.0000e+00  -3.1421e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]

# Band 56
x           Energy / eV  Fractional k-point
0.0000e+00  3.7568e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.8301e-02  3.6090e+00   [0.0000e+00, 2.5000e-02, 0.0000e+00]
3.6603e-02  3.4056e+00   [0.0000e+00, 5.0000e-02, 0.0000e+00]
5.4904e-02  3.1958e+00   [0.0000e+00, 7.5000e-02, 0.0000e+00]
7.3205e-02  2.9852e+00   [0.0000e+00, 1.0000e-01, 0.0000e+00]
9.1506e-02  2.7765e+00   [0.0000e+00, 1.2500e-01, 0.0000e+00]
1.0981e-01  2.5718e+00   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.2811e-01  2.3728e+00   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.4641e-01  2.1809e+00   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.6471e-01  1.9979e+00   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.8301e-01  1.8256e+00   [0.0000e+00, 2.5000e-01, 0.0000e+00]
2.0131e-01  1.6663e+00   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.1962e-01  1.5226e+00   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.3792e-01  1.3976e+00   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.5622e-01  1.2948e+00   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.7452e-01  1.2179e+00   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.9282e-01  1.1703e+00   [0.0000e+00, 4.0000e-01, 0.0000e+00]
3.1112e-01  1.1542e+00   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.2942e-01  1.1703e+00   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.4772e-01  1.2166e+00   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.6603e-01  1.2783e+00   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.7659e-01  1.2698e+00   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.8716e-01  1.2459e+00   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.9772e-01  1.2097e+00   [5.0000e-02, 4.7500e-01, 0.0000e+00]
4.0829e-01  1.1645e+00   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1886e-01  1.1129e+00   [8.3333e-02, 4.5833e-01, 0.0000e+00]
4.2942e-01  1.0563e+00   [1.0000e-01, 4.5000e-01, 0.0000e+00]
4.3999e-01  9.9586e-01   [1.1667e-01, 4.4167e-01, 0.0000e+00]
4.5056e-01  9.3223e-01   [1.3333e-01, 4.3333e-01, 0.0000e+00]
4.6112e-01  8.6584e-01   [1.5000e-01, 4.2500e-01, 0.0000e+00]
4.7169e-01  7.9702e-01   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.8225e-01  7.2599e-01   [1.8333e-01, 4.0833e-01, 0.0000e+00]
4.9282e-01  6.5291e-01   [2.0000e-01, 4.0000e-01, 0.0000e+00]
5.0339e-01  5.7791e-01   [2.1667e-01, 3.9167e-01, 0.0000e+00]
5.1395e-01  5.0110e-01   [2.3333e-01, 3.8333e-01, 0.0000e+00]
5.2452e-01  4.2253e-01   [2.5000e-01, 3.7500e-01, 0.0000e+00]
5.3509e-01  3.4218e-01   [2.6667e-01, 3.6667e-01, 0.0000e+00]
5.4565e-01  2.6017e-01   [2.8333e-01, 3.5833e-01, 0.0000e+00]
5.5622e-01  1.7669e-01   [3.0000e-01, 3.5000e-01, 0.0000e+00]
5.6678e-01  9.1879e-02   [3.1667e-01, 3.4167e-01, 0.0000e+00]
5.7735e-01  7.7239e-03   [3.3333e-01, 3.3333e-01, 0.0000e+00]
5.9848e-01  1.8000e-01   [3.1667e-01, 3.1667e-01, 0.0000e+00]
6.1962e-01  3.5717e-01   [3.0000e-01, 3.0000e-01, 0.0000e+00]
6.4075e-01  5.3714e-01   [2.8333e-01, 2.8333e-01, 0.0000e+00]
6.6188e-01  7.1973e-01   [2.6667e-01, 2.6667e-01, 0.0000e+00]
6.8301e-01  9.0472e-01   [2.5000e-01, 2.5000e-01, 0.0000e+00]
7.0415e-01  1.0917e+00   [2.3333e-01, 2.3333e-01, 0.0000e+00]
7.2528e-01  1.2790e+00   [2.1667e-01, 2.1667e-01, 0.0000e+00]
7.4641e-01  1.4545e+00   [2.0000e-01, 2.0000e-01, 0.0000e+00]
7.6754e-01  1.5572e+00   [1.8333e-01, 1.8333e-01, 0.0000e+00]
7.8868e-01  1.6578e+00   [1.6667e-01, 1.6667e-01, 0.0000e+00]
8.0981e-01  1.7914e+00   [1.5000e-01, 1.5000e-01, 0.0000e+00]
8.3094e-01  1.9553e+00   [1.3333e-01, 1.3333e-01, 0.0000e+00]
8.5207e-01  2.1443e+00   [1.1667e-01, 1.1667e-01, 0.0000e+00]
8.7321e-01  2.3534e+00   [1.0000e-01, 1.0000e-01, 0.0000e+00]
8.9434e-01  2.5780e+00   [8.3333e-02, 8.3333e-02, 0.0000e+00]
9.1547e-01  2.8144e+00   [6.6667e-02, 6.6667e-02, 0.0000e+00]
9.3660e-01  3.0593e+00   [5.0000e-02, 5.0000e-02, 0.0000e+00]
9.5774e-01  3.3098e+00   [3.3333e-02, 3.3333e-02, 0.0000e+00]
9.7887e-01  3.5612e+00   [1.6667e-02, 1.6667e-02, 0.0000e+00]
1.0000e+00  3.7568e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]

# Band 57
x           Energy / eV  Fractional k-point
0.0000e+00  3.7568e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.8301e-02  3.6280e+00   [0.0000e+00, 2.5000e-02, 0.0000e+00]
3.6603e-02  3.4301e+00   [0.0000e+00, 5.0000e-02, 0.0000e+00]
5.4904e-02  3.2254e+00   [0.0000e+00, 7.5000e-02, 0.0000e+00]
7.3205e-02  3.0203e+00   [0.0000e+00, 1.0000e-01, 0.0000e+00]
9.1506e-02  2.8178e+00   [0.0000e+00, 1.2500e-01, 0.0000e+00]
1.0981e-01  2.6202e+00   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.2811e-01  2.4296e+00   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.4641e-01  2.2478e+00   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.6471e-01  2.0771e+00   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.8301e-01  1.9199e+00   [0.0000e+00, 2.5000e-01, 0.0000e+00]
2.0131e-01  1.7790e+00   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.1962e-01  1.6577e+00   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.3792e-01  1.5593e+00   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.5622e-01  1.4873e+00   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.7452e-01  1.4442e+00   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.9282e-01  1.4313e+00   [0.0000e+00, 4.0000e-01, 0.0000e+00]
3.1112e-01  1.4472e+00   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.2942e-01  1.4753e+00   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.4772e-01  1.3885e+00   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.6603e-01  1.3051e+00   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.7659e-01  1.2950e+00   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.8716e-01  1.2673e+00   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.9772e-01  1.2271e+00   [5.0000e-02, 4.7500e-01, 0.0000e+00]
4.0829e-01  1.1783e+00   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1886e-01  1.1238e+00   [8.3333e-02, 4.5833e-01, 0.0000e+00]
4.2942e-01  1.0649e+00   [1.0000e-01, 4.5000e-01, 0.0000e+00]
4.3999e-01  1.0027e+00   [1.1667e-01, 4.4167e-01, 0.0000e+00]
4.5056e-01  9.3771e-01   [1.3333e-01, 4.3333e-01, 0.0000e+00]
4.6112e-01  8.7021e-01   [1.5000e-01, 4.2500e-01, 0.0000e+00]
4.7169e-01  8.0047e-01   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.8225e-01  7.2866e-01   [1.8333e-01, 4.0833e-01, 0.0000e+00]
4.9282e-01  6.5492e-01   [2.0000e-01, 4.0000e-01, 0.0000e+00]
5.0339e-01  5.7936e-01   [2.1667e-01, 3.9167e-01, 0.0000e+00]
5.1395e-01  5.0206e-01   [2.3333e-01, 3.8333e-01, 0.0000e+00]
5.2452e-01  4.2319e-01   [2.5000e-01, 3.7500e-01, 0.0000e+00]
5.3509e-01  3.4293e-01   [2.6667e-01, 3.6667e-01, 0.0000e+00]
5.4565e-01  2.6134e-01   [2.8333e-01, 3.5833e-01, 0.0000e+00]
5.5622e-01  1.7843e-01   [3.0000e-01, 3.5000e-01, 0.0000e+00]
5.6678e-01  9.4280e-02   [3.1667e-01, 3.4167e-01, 0.0000e+00]
5.7735e-01  1.0488e-02   [3.3333e-01, 3.3333e-01, 0.0000e+00]
5.9848e-01  1.8285e-01   [3.1667e-01, 3.1667e-01, 0.0000e+00]
6.1962e-01  3.5980e-01   [3.0000e-01, 3.0000e-01, 0.0000e+00]
6.4075e-01  5.3966e-01   [2.8333e-01, 2.8333e-01, 0.0000e+00]
6.6188e-01  7.2229e-01   [2.6667e-01, 2.6667e-01, 0.0000e+00]
6.8301e-01  9.0759e-01   [2.5000e-01, 2.5000e-01, 0.0000e+00]
7.0415e-01  1.0954e+00   [2.3333e-01, 2.3333e-01, 0.0000e+00]
7.2528e-01  1.2858e+00   [2.1667e-01, 2.1667e-01, 0.0000e+00]
7.4641e-01  1.4785e+00   [2.0000e-01, 2.0000e-01, 0.0000e+00]
7.6754e-01  1.6736e+00   [1.8333e-01, 1.8333e-01, 0.0000e+00]
7.8868e-01  1.8709e+00   [1.6667e-01, 1.6667e-01, 0.0000e+00]
8.0981e-01  2.0704e+00   [1.5000e-01, 1.5000e-01, 0.0000e+00]
8.3094e-01  2.2721e+00   [1.3333e-01, 1.3333e-01, 0.0000e+00]
8.5207e-01  2.4755e+00   [1.1667e-01, 1.1667e-01, 0.0000e+00]
8.7321e-01  2.6802e+00   [1.0000e-01, 1.0000e-01, 0.0000e+00]
8.9434e-01  2.8854e+00   [8.3333e-02, 8.3333e-02, 0.0000e+00]
9.1547e-01  3.0898e+00   [6.6667e-02, 6.6667e-02, 0.0000e+00]
9.3660e-01  3.2912e+00   [5.0000e-02, 5.0000e-02, 0.0000e+00]
9.5774e-01  3.4848e+00   [3.3333e-02, 3.3333e-02, 0.0000e+00]
9.7887e-01  3.6584e+00   [1.6667e-02, 1.6667e-02, 0.0000e+00]
1.0000e+00  3.7568e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]

# Band 58
x           Energy / eV  Fractional k-point
0.0000e+00  3.7683e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.8301e-02  3.7354e+00   [0.0000e+00, 2.5000e-02, 0.0000e+00]
3.6603e-02  3.6678e+00   [0.0000e+00, 5.0000e-02, 0.0000e+00]
5.4904e-02  3.5763e+00   [0.0000e+00, 7.5000e-02, 0.0000e+00]
7.3205e-02  3.4705e+00   [0.0000e+00, 1.0000e-01, 0.0000e+00]
9.1506e-02  3.3545e+00   [0.0000e+00, 1.2500e-01, 0.0000e+00]
1.0981e-01  3.2304e+00   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.2811e-01  3.0970e+00   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.4641e-01  2.9496e+00   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.6471e-01  2.8017e+00   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.8301e-01  2.6584e+00   [0.0000e+00, 2.5000e-01, 0.0000e+00]
2.0131e-01  2.5205e+00   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.1962e-01  2.3775e+00   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.3792e-01  2.2267e+00   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.5622e-01  2.0750e+00   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.7452e-01  1.9249e+00   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.9282e-01  1.7790e+00   [0.0000e+00, 4.0000e-01, 0.0000e+00]
3.1112e-01  1.6408e+00   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.2942e-01  1.5273e+00   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.4772e-01  1.5651e+00   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.6603e-01  1.6287e+00   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.7659e-01  1.6366e+00   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.8716e-01  1.6579e+00   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.9772e-01  1.6876e+00   [5.0000e-02, 4.7500e-01, 0.0000e+00]
4.0829e-01  1.7219e+00   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1886e-01  1.7587e+00   [8.3333e-02, 4.5833e-01, 0.0000e+00]
4.2942e-01  1.7969e+00   [1.0000e-01, 4.5000e-01, 0.0000e+00]
4.3999e-01  1.8364e+00   [1.1667e-01, 4.4167e-01, 0.0000e+00]
4.5056e-01  1.8775e+00   [1.3333e-01, 4.3333e-01, 0.0000e+00]
4.6112e-01  1.9202e+00   [1.5000e-01, 4.2500e-01, 0.0000e+00]
4.7169e-01  1.9631e+00   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.8225e-01  2.0074e+00   [1.8333e-01, 4.0833e-01, 0.0000e+00]
4.9282e-01  2.0541e+00   [2.0000e-01, 4.0000e-01, 0.0000e+00]
5.0339e-01  2.1030e+00   [2.1667e-01, 3.9167e-01, 0.0000e+00]
5.1395e-01  2.1539e+00   [2.3333e-01, 3.8333e-01, 0.0000e+00]
5.2452e-01  2.2065e+00   [2.5000e-01, 3.7500e-01, 0.0000e+00]
5.3509e-01  2.2606e+00   [2.6667e-01, 3.6667e-01, 0.0000e+00]
5.4565e-01  2.3157e+00   [2.8333e-01, 3.5833e-01, 0.0000e+00]
5.5622e-01  2.3716e+00   [3.0000e-01, 3.5000e-01, 0.0000e+00]
5.6678e-01  2.4275e+00   [3.1667e-01, 3.4167e-01, 0.0000e+00]
5.7735e-01  2.4819e+00   [3.3333e-01, 3.3333e-01, 0.0000e+00]
5.9848e-01  2.2753e+00   [3.1667e-01, 3.1667e-01, 0.0000e+00]
6.1962e-01  2.0755e+00   [3.0000e-01, 3.0000e-01, 0.0000e+00]
6.4075e-01  1.8980e+00   [2.8333e-01, 2.8333e-01, 0.0000e+00]
6.6188e-01  1.7477e+00   [2.6667e-01, 2.6667e-01, 0.0000e+00]
6.8301e-01  1.6303e+00   [2.5000e-01, 2.5000e-01, 0.0000e+00]
7.0415e-01  1.5514e+00   [2.3333e-01, 2.3333e-01, 0.0000e+00]
7.2528e-01  1.5171e+00   [2.1667e-01, 2.1667e-01, 0.0000e+00]
7.4641e-01  1.5421e+00   [2.0000e-01, 2.0000e-01, 0.0000e+00]
7.6754e-01  1.6872e+00   [1.8333e-01, 1.8333e-01, 0.0000e+00]
7.8868e-01  1.8787e+00   [1.6667e-01, 1.6667e-01, 0.0000e+00]
8.0981e-01  2.0766e+00   [1.5000e-01, 1.5000e-01, 0.0000e+00]
8.3094e-01  2.2773e+00   [1.3333e-01, 1.3333e-01, 0.0000e+00]
8.5207e-01  2.4800e+00   [1.1667e-01, 1.1667e-01, 0.0000e+00]
8.7321e-01  2.6840e+00   [1.0000e-01, 1.0000e-01, 0.0000e+00]
8.9434e-01  2.8887e+00   [8.3333e-02, 8.3333e-02, 0.0000e+00]
9.1547e-01  3.0929e+00   [6.6667e-02, 6.6667e-02, 0.0000e+00]
9.3660e-01  3.2943e+00   [5.0000e-02, 5.0000e-02, 0.0000e+00]
9.5774e-01  3.4885e+00   [3.3333e-02, 3.3333e-02, 0.0000e+00]
9.7887e-01  3.6640e+00   [1.6667e-02, 1.6667e-02, 0.0000e+00]
1.0000e+00  3.7683e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]

# Band 59
x           Energy / eV  Fractional k-point
0.0000e+00  3.8935e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.8301e-02  3.8798e+00   [0.0000e+00, 2.5000e-02, 0.0000e+00]
3.6603e-02  3.8251e+00   [0.0000e+00, 5.0000e-02, 0.0000e+00]
5.4904e-02  3.7313e+00   [0.0000e+00, 7.5000e-02, 0.0000e+00]
7.3205e-02  3.5744e+00   [0.0000e+00, 1.0000e-01, 0.0000e+00]
9.1506e-02  3.4155e+00   [0.0000e+00, 1.2500e-01, 0.0000e+00]
1.0981e-01  3.2582e+00   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.2811e-01  3.1035e+00   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.4641e-01  2.9532e+00   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.6471e-01  2.8059e+00   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.8301e-01  2.6629e+00   [0.0000e+00, 2.5000e-01, 0.0000e+00]
2.0131e-01  2.5246e+00   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.1962e-01  2.3934e+00   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.3792e-01  2.2729e+00   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.5622e-01  2.1630e+00   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.7452e-01  2.0648e+00   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.9282e-01  1.9787e+00   [0.0000e+00, 4.0000e-01, 0.0000e+00]
3.1112e-01  1.9033e+00   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.2942e-01  1.8300e+00   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.4772e-01  1.7456e+00   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.6603e-01  1.6727e+00   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.7659e-01  1.6786e+00   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.8716e-01  1.6948e+00   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.9772e-01  1.7183e+00   [5.0000e-02, 4.7500e-01, 0.0000e+00]
4.0829e-01  1.7462e+00   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1886e-01  1.7769e+00   [8.3333e-02, 4.5833e-01, 0.0000e+00]
4.2942e-01  1.8097e+00   [1.0000e-01, 4.5000e-01, 0.0000e+00]
4.3999e-01  1.8446e+00   [1.1667e-01, 4.4167e-01, 0.0000e+00]
4.5056e-01  1.8817e+00   [1.3333e-01, 4.3333e-01, 0.0000e+00]
4.6112e-01  1.9212e+00   [1.5000e-01, 4.2500e-01, 0.0000e+00]
4.7169e-01  1.9648e+00   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.8225e-01  2.0115e+00   [1.8333e-01, 4.0833e-01, 0.0000e+00]
4.9282e-01  2.0602e+00   [2.0000e-01, 4.0000e-01, 0.0000e+00]
5.0339e-01  2.1108e+00   [2.1667e-01, 3.9167e-01, 0.0000e+00]
5.1395e-01  2.1634e+00   [2.3333e-01, 3.8333e-01, 0.0000e+00]
5.2452e-01  2.2175e+00   [2.5000e-01, 3.7500e-01, 0.0000e+00]
5.3509e-01  2.2731e+00   [2.6667e-01, 3.6667e-01, 0.0000e+00]
5.4565e-01  2.3297e+00   [2.8333e-01, 3.5833e-01, 0.0000e+00]
5.5622e-01  2.3869e+00   [3.0000e-01, 3.5000e-01, 0.0000e+00]
5.6678e-01  2.4438e+00   [3.1667e-01, 3.4167e-01, 0.0000e+00]
5.7735e-01  2.4821e+00   [3.3333e-01, 3.3333e-01, 0.0000e+00]
5.9848e-01  2.4174e+00   [3.1667e-01, 3.1667e-01, 0.0000e+00]
6.1962e-01  2.2449e+00   [3.0000e-01, 3.0000e-01, 0.0000e+00]
6.4075e-01  2.0990e+00   [2.8333e-01, 2.8333e-01, 0.0000e+00]
6.6188e-01  1.9859e+00   [2.6667e-01, 2.6667e-01, 0.0000e+00]
6.8301e-01  1.9102e+00   [2.5000e-01, 2.5000e-01, 0.0000e+00]
7.0415e-01  1.8757e+00   [2.3333e-01, 2.3333e-01, 0.0000e+00]
7.2528e-01  1.8839e+00   [2.1667e-01, 2.1667e-01, 0.0000e+00]
7.4641e-01  1.9338e+00   [2.0000e-01, 2.0000e-01, 0.0000e+00]
7.6754e-01  2.0223e+00   [1.8333e-01, 1.8333e-01, 0.0000e+00]
7.8868e-01  2.1444e+00   [1.6667e-01, 1.6667e-01, 0.0000e+00]
8.0981e-01  2.2945e+00   [1.5000e-01, 1.5000e-01, 0.0000e+00]
8.3094e-01  2.4675e+00   [1.3333e-01, 1.3333e-01, 0.0000e+00]
8.5207e-01  2.6587e+00   [1.1667e-01, 1.1667e-01, 0.0000e+00]
8.7321e-01  2.8640e+00   [1.0000e-01, 1.0000e-01, 0.0000e+00]
8.9434e-01  3.0803e+00   [8.3333e-02, 8.3333e-02, 0.0000e+00]
9.1547e-01  3.3048e+00   [6.6667e-02, 6.6667e-02, 0.0000e+00]
9.3660e-01  3.5351e+00   [5.0000e-02, 5.0000e-02, 0.0000e+00]
9.5774e-01  3.7687e+00   [3.3333e-02, 3.3333e-02, 0.0000e+00]
9.7887e-01  3.9519e+00   [1.6667e-02, 1.6667e-02, 0.0000e+00]
1.0000e+00  3.8935e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]

# Band 60
x           Energy / eV  Fractional k-point
0.0000e+00  3.9046e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
1.8301e-02  4.0257e+00   [0.0000e+00, 2.5000e-02, 0.0000e+00]
3.6603e-02  3.8986e+00   [0.0000e+00, 5.0000e-02, 0.0000e+00]
5.4904e-02  3.7399e+00   [0.0000e+00, 7.5000e-02, 0.0000e+00]
7.3205e-02  3.5796e+00   [0.0000e+00, 1.0000e-01, 0.0000e+00]
9.1506e-02  3.4205e+00   [0.0000e+00, 1.2500e-01, 0.0000e+00]
1.0981e-01  3.2636e+00   [0.0000e+00, 1.5000e-01, 0.0000e+00]
1.2811e-01  3.1113e+00   [0.0000e+00, 1.7500e-01, 0.0000e+00]
1.4641e-01  2.9691e+00   [0.0000e+00, 2.0000e-01, 0.0000e+00]
1.6471e-01  2.8276e+00   [0.0000e+00, 2.2500e-01, 0.0000e+00]
1.8301e-01  2.6831e+00   [0.0000e+00, 2.5000e-01, 0.0000e+00]
2.0131e-01  2.5380e+00   [0.0000e+00, 2.7500e-01, 0.0000e+00]
2.1962e-01  2.4039e+00   [0.0000e+00, 3.0000e-01, 0.0000e+00]
2.3792e-01  2.2840e+00   [0.0000e+00, 3.2500e-01, 0.0000e+00]
2.5622e-01  2.1762e+00   [0.0000e+00, 3.5000e-01, 0.0000e+00]
2.7452e-01  2.0813e+00   [0.0000e+00, 3.7500e-01, 0.0000e+00]
2.9282e-01  2.0011e+00   [0.0000e+00, 4.0000e-01, 0.0000e+00]
3.1112e-01  1.9371e+00   [0.0000e+00, 4.2500e-01, 0.0000e+00]
3.2942e-01  1.8909e+00   [0.0000e+00, 4.5000e-01, 0.0000e+00]
3.4772e-01  1.8635e+00   [0.0000e+00, 4.7500e-01, 0.0000e+00]
3.6603e-01  1.8549e+00   [0.0000e+00, 5.0000e-01, 0.0000e+00]
3.7659e-01  1.8585e+00   [1.6667e-02, 4.9167e-01, 0.0000e+00]
3.8716e-01  1.8695e+00   [3.3333e-02, 4.8333e-01, 0.0000e+00]
3.9772e-01  1.8876e+00   [5.0000e-02, 4.7500e-01, 0.0000e+00]
4.0829e-01  1.9123e+00   [6.6667e-02, 4.6667e-01, 0.0000e+00]
4.1886e-01  1.9426e+00   [8.3333e-02, 4.5833e-01, 0.0000e+00]
4.2942e-01  1.9777e+00   [1.0000e-01, 4.5000e-01, 0.0000e+00]
4.3999e-01  2.0163e+00   [1.1667e-01, 4.4167e-01, 0.0000e+00]
4.5056e-01  2.0575e+00   [1.3333e-01, 4.3333e-01, 0.0000e+00]
4.6112e-01  2.0995e+00   [1.5000e-01, 4.2500e-01, 0.0000e+00]
4.7169e-01  2.1419e+00   [1.6667e-01, 4.1667e-01, 0.0000e+00]
4.8225e-01  2.1855e+00   [1.8333e-01, 4.0833e-01, 0.0000e+00]
4.9282e-01  2.2300e+00   [2.0000e-01, 4.0000e-01, 0.0000e+00]
5.0339e-01  2.2752e+00   [2.1667e-01, 3.9167e-01, 0.0000e+00]
5.1395e-01  2.3210e+00   [2.3333e-01, 3.8333e-01, 0.0000e+00]
5.2452e-01  2.3672e+00   [2.5000e-01, 3.7500e-01, 0.0000e+00]
5.3509e-01  2.4140e+00   [2.6667e-01, 3.6667e-01, 0.0000e+00]
5.4565e-01  2.4613e+00   [2.8333e-01, 3.5833e-01, 0.0000e+00]
5.5622e-01  2.5091e+00   [3.0000e-01, 3.5000e-01, 0.0000e+00]
5.6678e-01  2.5541e+00   [3.1667e-01, 3.4167e-01, 0.0000e+00]
5.7735e-01  2.5134e+00   [3.3333e-01, 3.3333e-01, 0.0000e+00]
5.9848e-01  2.5989e+00   [3.1667e-01, 3.1667e-01, 0.0000e+00]
6.1962e-01  2.7040e+00   [3.0000e-01, 3.0000e-01, 0.0000e+00]
6.4075e-01  2.8055e+00   [2.8333e-01, 2.8333e-01, 0.0000e+00]
6.6188e-01  2.9034e+00   [2.6667e-01, 2.6667e-01, 0.0000e+00]
6.8301e-01  2.9985e+00   [2.5000e-01, 2.5000e-01, 0.0000e+00]
7.0415e-01  3.0917e+00   [2.3333e-01, 2.3333e-01, 0.0000e+00]
7.2528e-01  3.1834e+00   [2.1667e-01, 2.1667e-01, 0.0000e+00]
